data_point_id,citation,title,doi,herbivore_type,study_notes,data_notes,design_notes,land_use_history_notes,management_notes,experimental_mechanism,experiment_timing,site_size_ha,site_number,treatment_size_m2,treatment_number,plot_size_m2,plot_number,subplot_size_m2,subplot_number,final_measure_scale,continent,latitude,longitude,coord_quality,site_name,introduced_herbivores,herbivore_manipulation_notes,density_notes,density_high_megafauna,density_low_megafauna,animal_density_units,areal_density_units,years_since_introduction,years_since_treatment,treatment_duration_days,time_series_clean,data_year,impact_mechanism,response_highest_level,response_sphere,species_class,species_level,species_or_group,response,unit,mean_type,error_type,fig_num,fig_notes,raw_mean_high_megafauna,error_high_megafauna,n_high_megafauna,raw_mean_low_megafauna,error_low_megafauna,n_low_megafauna,plot_covariate,digitization_notes,initially_entered_by,eco_response,total_biomass_kg_ha,cwm_mass_kg,max_species_mass_kg,metabolic_biomass_ha,vi_rom,yi_rom,vi_smd,yi_smd,vi_smdh,yi_smdh,n_citations
dp_21,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,30,1,300000,1,10000,4 per treatment,,"",plot,Europe,49.664,13.317,"",DOB,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.2 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NH4-N,ng/g,mean,SD,"","",1205,75,4,951,248,4,"","",JT,soil_n,60,300,300,14.4168684848085,0.0179697831087804,0.236720783379365,0.590642861166845,1.20427811516673,0.871266954284374,1.20427811516673,1
dp_22,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,35,1,350000,1,10000,4 per treatment,,"",plot,Europe,48.81,15.992,"",HAV,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.23 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NH4-N,ng/g,mean,SD,"","",878,57,4,1050,286,4,"","",JT,soil_n,69,300,300,16.5793987575298,0.0196015062779003,-0.178898849516452,0.532808355220609,-0.724523073152084,0.747726259116465,-0.724523073152084,1
dp_23,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,29,1,290000,1,10000,4 per treatment,,"",plot,Europe,48.845,15.971,"",MAS,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.31 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NH4-N,ng/g,mean,SD,"","",828,74,4,749,22,4,"","",JT,soil_n,93,300,300,22.3461461514532,0.00221252362254549,0.10027417086804,0.598760725810243,1.25704877111586,0.890727992951475,1.25704877111586,1
dp_24,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,18,1,180000,1,10000,4 per treatment,,"",plot,Europe,50.1878,15.861,"",HRK,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.17 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NH4-N,ng/g,mean,SD,"","",842,304,4,779,122,4,"","",JT,soil_n,51,300,300,12.2543382120872,0.0387201510363409,0.0777689683715785,0.503488652620244,0.236259268440198,0.673746820288072,0.236259268440198,1
dp_25,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,100,1,1000000,1,10000,4 per treatment,,"",plot,Europe,50.237,14.889,"",MBV,Equus caballus; Bos taurus,"Introduced 3/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.25 Equus caballus; 0.09 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NO3-N,ng/g,mean,SD,"","",1557,618,4,1790,644,4,"","",JT,soil_n,142.5,419.117647058824,750,30.9195633007696,0.0717455946863199,-0.139454727000802,0.506427101820855,-0.320676829742458,0.675250672711208,-0.320676829742458,1
dp_26,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,250,1,2500000,1,10000,4 per treatment,,"",plot,Europe,50.279,14.882,"",MTR,Equus caballus; Bison bonasus; Bos taurus,"Introduced 12/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.16 Equus caballus; 0.12 Bison bonasus; 0.02 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NO3-N,ng/g,mean,SD,"","",968,197,4,1900,524,4,"","",JT,soil_n,123,410,750,27.0882783257467,0.0293692823508093,-0.674377077877955,0.761414678384838,-2.04514910316031,1.2124974229651,-2.04514910316031,1
dp_27,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,30,1,300000,1,10000,4 per treatment,,"",plot,Europe,49.664,13.317,"",DOB,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.2 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NO3-N,ng/g,mean,SD,"","",1761,872,4,1934,808,4,"","",JT,soil_n,60,300,300,14.4168684848085,0.104935611846075,-0.0937085675170335,0.501997331617421,-0.178766064673203,0.66934519003333,-0.178766064673203,1
dp_28,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,35,1,350000,1,10000,4 per treatment,,"",plot,Europe,48.81,15.992,"",HAV,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.23 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NO3-N,ng/g,mean,SD,"","",1233,585,4,1075,379,4,"","",JT,soil_n,69,300,300,16.5793987575298,0.0873506171139764,0.137129562602581,0.504845895171336,0.278449856781021,0.674207225006917,0.278449856781021,1
dp_29,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,29,1,290000,1,10000,4 per treatment,,"",plot,Europe,48.845,15.971,"",MAS,Equus caballus,"Introduced 5/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.31 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NO3-N,ng/g,mean,SD,"","",983,429,4,676,176,4,"","",JT,soil_n,93,300,300,22.3461461514532,0.0645615985518449,0.374416044104203,0.541340935781906,0.813298821166302,0.749721406646892,0.813298821166302,1
dp_30,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,18,1,180000,1,10000,4 per treatment,,"",plot,Europe,50.1878,15.861,"",HRK,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.17 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved NO3-N,ng/g,mean,SD,"","",983,549,4,1722,677,4,"","",JT,soil_n,51,300,300,12.2543382120872,0.116620239831241,-0.56063256484051,0.567796293460036,-1.04150885515227,0.760918523695184,-1.04150885515227,1
dp_31,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,100,1,1000000,1,10000,4 per treatment,,"",plot,Europe,50.237,14.889,"",MBV,Equus caballus; Bos taurus,"Introduced 3/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.25 Equus caballus; 0.09 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved org. C,mg/g,mean,SD,"","",134,45,4,92,9,4,"","",JT,soil_n,142.5,419.117647058824,750,30.9195633007696,0.0305864042896709,0.376051222901871,0.578998085080118,1.12426391976345,0.861746750533151,1.12426391976345,1
dp_32,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,250,1,2500000,1,10000,4 per treatment,,"",plot,Europe,50.279,14.882,"",MTR,Equus caballus; Bison bonasus; Bos taurus,"Introduced 12/2015, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.16 Equus caballus; 0.12 Bison bonasus; 0.02 Bos taurus,0,individuals,hectare,7,,2555,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved org. C,mg/g,mean,SD,"","",101,9,4,91,8,4,"","",JT,soil_n,123,410,750,27.0882783257467,0.00391723330031468,0.104261010324409,0.56504416575914,1.02015030860469,0.75458431067715,1.02015030860469,1
dp_33,Kaštovská et al 2025 Science of The Total Environment,Trophic rewilding by large herbivores reduces plant nitrogen and water limitation across seven sites irrespective of their edaphic conditions,https://doi.org/10.1016/j.scitotenv.2025.179141,Mix,Rewilding in six areas for a couple of years,"",each area compared with one nearby control,Unkown,"no feeding or drugs, but likely population control somehow",distal comparison with and without,with_introduction,30,1,300000,1,10000,4 per treatment,,"",plot,Europe,49.664,13.317,"",DOB,Equus caballus,"Introduced 1/2018, smaller herbivores such as roe deer have free access to control and treatment",likely kept artifically constant,0.2 Equus caballus,0,individuals,hectare,4,,1460,1,2022,cumulative,soil_nutrients,soil,soil,higher_level,soil,Dissolved org. C,mg/g,mean,SD,"","",79,19,4,107,38,4,"","",JT,soil_n,60,300,300,14.4168684848085,0.0459919616766267,-0.303380981994885,0.540965211986144,-0.809594584825211,0.740950251068208,-0.809594584825211,1
